,guid,tm,router_mac,user_mac,signal,router_id
354363,f32b7794-1ad0-4cf7-ab89-c8cd042c21a1,2022-12-30 17:59:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
354448,8654c9a7-118c-4e5e-9350-c61c3753f5bc,2022-12-30 18:00:05.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
354550,3d691297-302e-4387-9e6b-062b6b3e535a,2022-12-30 18:00:21.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
354668,a8a2e17f-659e-41f2-b5c0-4a5bb75597c6,2022-12-30 18:00:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
354682,194f1c0f-1daf-43a1-860c-e29fd86e2d34,2022-12-30 18:00:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
354772,9f288978-31b2-470e-86b6-b680633ad2d1,2022-12-30 18:00:57.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
354832,fae6f273-fa34-4d83-8df8-d3c3e5bbc42e,2022-12-30 18:00:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
354898,e84baf05-b029-4714-9576-4089f7b34a43,2022-12-30 18:01:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
354930,18df537f-f263-4932-872b-d62691f8ff7c,2022-12-30 18:01:16.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
355010,feb4b016-e9b9-4b3f-9603-e3cf94727c22,2022-12-30 18:01:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355191,3b84213b-f5b5-434e-8c53-374ce543d503,2022-12-30 18:01:48.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
355241,8f6b2e85-51df-455a-a5e1-a7e812be1a83,2022-12-30 18:01:47.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355307,25926469-85c0-43c2-8a85-75cde47cb64e,2022-12-30 18:02:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355340,574cedbb-2b98-4255-9e30-0700f225e20a,2022-12-30 18:01:58.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
355377,bc094b20-cc2d-4f98-81d3-e3201ccf1111,2022-12-30 18:02:27.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
355393,f17a84c1-853a-4486-b82b-ec2f5bfe674f,2022-12-30 18:02:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355464,443a8730-aeb4-4518-89a8-99973fda7863,2022-12-30 18:02:23.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355512,230bfa43-3195-4fef-b154-56eff09a1898,2022-12-30 18:01:29.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
355603,a9b17315-68a6-4c68-921c-55e8f4d1fb22,2022-12-30 18:02:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
355682,48456994-63f0-408b-b4e9-f539a2d9deaf,2022-12-30 18:02:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
355688,26dc1aa3-f852-4466-a7ca-da8b3bf14772,2022-12-30 18:02:46.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
355850,760d0ee5-7fc8-4914-8417-b137dc79c6f8,2022-12-30 18:03:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
355870,d54b282d-f3e8-4471-992c-d7b6fb492bd7,2022-12-30 18:03:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
355939,91e56183-cdc1-4cc9-a021-e191c748ed47,2022-12-30 18:03:20.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
355952,0f7d454c-ae24-4a12-9085-11c11069f6e6,2022-12-30 18:03:18.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356038,b212fbca-7526-4afa-83f8-4bbb1b0cd853,2022-12-30 18:03:38.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
356043,a5a6f595-9dbc-4db2-aab3-3c34643403ee,2022-12-30 18:03:23.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
356137,4ccd85da-6632-49a2-a906-facb1c8068fb,2022-12-30 18:03:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
356197,43681677-f2c7-4534-ac1b-d216ae398d53,2022-12-30 18:03:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
356200,b5b04a49-8867-4367-b082-6e626cb27e84,2022-12-30 18:03:47.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-67.0,8a823f01-771f-420e-8971-928cba314a24
356212,ffd2cc7a-689a-4204-a871-55a0ddeed991,2022-12-30 18:03:40.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356267,11cb2a48-40f8-42da-a64b-27a936106330,2022-12-30 18:03:55.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
356277,5f249a32-b278-4f28-882e-0c660ea573f5,2022-12-30 18:04:04.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356338,eee2a952-4dc3-4fd4-97c6-54e236a457ba,2022-12-30 18:04:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
356416,fd6da626-0ca5-4c59-9e74-69107dc9c122,2022-12-30 18:04:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
356459,c5e37a67-fd92-4490-891d-9b4347c5a2f2,2022-12-30 18:04:10.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356495,d893a01f-ec0f-485b-9cba-2d76a896d0dc,2022-12-30 18:03:36.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
356642,ce436afe-3d4b-45a0-b7f1-14bdd0b604a5,2022-12-30 18:04:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
356694,16d6cd2e-d615-4a90-a411-23a9cad58cac,2022-12-30 18:04:44.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
356723,8f543a5b-dc4f-4615-a5bb-6182c96da550,2022-12-30 18:04:37.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356818,76f6d2c4-2530-4356-ae8a-37ce7e09fc77,2022-12-30 18:05:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
356821,f59b325a-e1c9-4eff-a06e-17ef6f452621,2022-12-30 18:05:01.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
356842,ac92aca7-da33-46b6-a644-564b31cbd66c,2022-12-30 18:04:58.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
356873,9c749462-010b-41f0-9bdd-37415147f80f,2022-12-30 18:05:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
356964,7cf14621-7a79-4059-b532-a1ea6f3f89c3,2022-12-30 18:05:26.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
356965,817f074a-db06-4922-a557-d5ff22c72c60,2022-12-30 18:05:19.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
356969,54771d6c-acb4-4717-871e-3f850ca8f2f3,2022-12-30 18:05:18.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
357189,8ab8ce44-b23e-4907-b599-79c89b5484c1,2022-12-30 18:05:46.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
357191,6d6a4926-2d46-496e-97f2-a0a486e84715,2022-12-30 18:05:23.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
357228,6ab1d1e2-4c0b-4f90-b9ed-bd5e42999e7d,2022-12-30 18:05:28.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
357268,04bafd87-6bce-4d95-b826-6ad917b11701,2022-12-30 18:05:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
357319,d377163d-c38d-4a3d-9b0f-349974c8d4d1,2022-12-30 18:06:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
357388,8e2ecf08-7901-4e04-a02b-8b4da7cf30ea,2022-12-30 18:06:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
357391,0d2270b8-63f1-40d0-b03a-d9f29925d6c0,2022-12-30 18:06:06.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
357400,1e359849-34e6-4bed-88c7-be2a6af2cce9,2022-12-30 18:06:14.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
357554,e7b45bac-162b-4d23-9286-40284ba5e164,2022-12-30 18:06:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
357556,4e9e578d-8d65-4f47-80aa-b5927ae6f63d,2022-12-30 18:06:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
357614,56ef3d2c-390c-49ba-97cc-e94ca698ab3d,2022-12-30 18:05:37.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
357664,40055107-0812-4208-a8c4-d1a091ee744c,2022-12-30 18:06:39.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
357724,92912c67-dcfc-4ecc-947e-4f26961f2a20,2022-12-30 18:06:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
357758,f0a1c8a6-9fe2-49c4-8062-552966c66e34,2022-12-30 18:06:38.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
357806,605b3537-caeb-46cb-8d7e-d148926ea92c,2022-12-30 18:06:56.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
357920,82328e45-1d73-4ede-8896-5c26775d73d9,2022-12-30 18:07:06.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358032,d5fe6a58-d33a-4224-9b58-6ae5d3b3a0d4,2022-12-30 18:07:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
358161,5bc220b8-9b1f-4740-a81e-f3ffed249d3a,2022-12-30 18:07:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
358238,4ebaf6ea-ee72-47ba-a0d1-8825a3cd666a,2022-12-30 18:07:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
358308,f2467cd7-dcb7-4e07-81d4-fdc37d6aeadb,2022-12-30 18:07:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
358417,1513e8cd-32f5-4da6-9eef-cc10c2377a6f,2022-12-30 18:08:13.000 +0300,48:8F:5A:AE:A1:D9,E0:63:DA:DC:D8:49,-75.0,0648078a-9d45-4577-af14-12b49e8f017b
358474,5c141c79-4856-473e-abcf-187dc610d1c8,2022-12-30 18:08:07.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358491,b625f474-4b36-468c-8561-b25341c87bcd,2022-12-30 18:08:24.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
358533,27ee3943-9d62-44d9-8365-2bc6bba821ab,2022-12-30 18:08:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358660,4e9679ba-abb9-40fa-a824-0fbecb96b759,2022-12-30 18:08:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358712,f4cf26ca-09ea-4176-b77d-734724031288,2022-12-30 18:08:30.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
358749,3a94ce97-85e7-4ca6-b78e-984eb342271b,2022-12-30 18:08:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358750,92fb2078-38b2-44d7-8797-ea18c31f9ee9,2022-12-30 18:08:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358806,63c33933-7b5f-415e-8693-d138938a9aae,2022-12-30 18:08:57.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
358887,5fcc2394-5749-405f-918c-f720d7eb085f,2022-12-30 18:09:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
358893,b5fa54fc-4cbe-420d-8948-c45a00199029,2022-12-30 18:09:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
358943,defcd2be-5375-4b2e-883f-dd75da3374b7,2022-12-30 18:09:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
359041,2480e049-8a36-4515-b5ba-b1335f01782f,2022-12-30 18:09:32.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
359047,2bf5c76b-43f4-489a-88e6-a77a28fcd3ac,2022-12-30 18:09:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
359107,d93acc57-0c52-4268-97b1-f05458cf40bc,2022-12-30 18:09:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
359160,84377d2f-064f-4871-b56f-9e4103639060,2022-12-30 18:09:34.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359211,ea96c46c-325a-4ae2-95d6-9ec9a1afd6f8,2022-12-30 18:09:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-69.0,8a823f01-771f-420e-8971-928cba314a24
359237,aacfd9c3-4187-4c1c-8c90-f7355015fb74,2022-12-30 18:09:44.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
359320,f0a7cca3-199d-434f-bf6c-f3ca2a92ae63,2022-12-30 18:09:48.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359352,61f15dcc-9b07-471a-b8ce-69610588e1aa,2022-12-30 18:10:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
359356,506a79ae-22d6-44e5-96bb-512763c53736,2022-12-30 18:10:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
359412,3da91d11-7f04-452b-acff-cf0a88883591,2022-12-30 18:10:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
359416,99ead3d1-7c18-4bcd-9779-4d2e55f8e8a9,2022-12-30 18:10:12.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359485,d03b1131-7f0b-4cf8-b1c4-b7818e2cc400,2022-12-30 18:10:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
359486,63a634cb-fe16-4620-88ac-554c8384ce7a,2022-12-30 18:10:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
359529,6115d52d-48f0-4fed-86c7-ad781a41d7c8,2022-12-30 18:10:31.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359566,29006f68-927d-4d39-8c4c-37c22f8f49e3,2022-12-30 18:10:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
359657,db97d85f-4069-4686-beca-8e3b502c9d02,2022-12-30 18:10:41.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359665,7196baf8-c815-42d8-97c5-1e184cdfb864,2022-12-30 18:10:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
359669,1dcf0e40-b6c5-4fa3-92f3-496082168e68,2022-12-30 18:10:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
359732,d7908b3e-46f3-4252-afac-bb4568ae8a3d,2022-12-30 18:10:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
359768,5bf85b27-e7b4-4ee0-a267-79bcd7ff9b34,2022-12-30 18:11:01.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
359803,3d32465f-7ce7-4419-a23f-3df708830c5d,2022-12-30 18:11:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
359805,2f43a57d-ae50-494b-8c1e-7eb9e527534c,2022-12-30 18:11:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
359816,24d6b5b8-6467-49c3-8e16-a36867f51e60,2022-12-30 18:11:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
359943,3361db6a-1b7e-4d9b-b0f6-bc828576e67d,2022-12-30 18:11:36.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
359947,fca66f89-4230-4411-a590-7ed4caa810d6,2022-12-30 18:11:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
359983,cca30bb1-b0a8-40e3-8d2a-29dc5aa6eef5,2022-12-30 18:11:26.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
360017,29c5c55c-f02e-4df8-b248-fee8deb3c4c8,2022-12-30 18:11:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
360122,e1f31f4e-1258-44dd-819c-9e6d9b44e210,2022-12-30 18:11:42.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
360126,04d8ba0c-20b9-4527-bd08-106a8a63ceba,2022-12-30 18:11:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
360207,ad555738-cea6-41a6-a931-588657713a8e,2022-12-30 18:12:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360212,ee4ebdfb-e979-4324-9631-1615cc19e031,2022-12-30 18:11:55.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360273,14a16253-6484-4b13-bc09-60b3d86eca0c,2022-12-30 18:12:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
360334,1e100da6-3f63-4329-8bac-f30c7ac1e79a,2022-12-30 18:12:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360349,5840c732-0c7f-4aab-a7a8-9bdf68ed388b,2022-12-30 18:12:04.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
360408,5b68d08f-eb79-4b21-9416-8a1c29b549d6,2022-12-30 18:12:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
360413,e68882cd-3025-412b-8b12-e45340e86774,2022-12-30 18:12:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360483,3c789d07-d8c3-4f8f-b5a6-88f3e940d288,2022-12-30 18:12:42.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360542,69ffac32-53df-4a66-bc7b-3b627d7f2ee8,2022-12-30 18:11:51.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
360545,cc73898e-1cd5-4c89-a4e1-83c71da7f84c,2022-12-30 18:11:53.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
360600,5719cf15-4e82-458d-b656-4a2f61b371bc,2022-12-30 18:12:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
360622,2eb5b287-0679-4f19-aa25-f12586d8ef37,2022-12-30 18:12:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360651,40bf85ba-d0c2-4017-8f8e-94b7a8b372a9,2022-12-30 18:12:47.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
360666,0116dc17-3c03-4c98-b970-661ba185f425,2022-12-30 18:13:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
360747,7739fe0b-c638-461b-a2be-cf1d137431d9,2022-12-30 18:13:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
360751,a216f01f-eb5d-4e5f-b6d2-f56abe0eb669,2022-12-30 18:13:10.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
360793,62824629-f268-4605-a970-8dc9910bf9f9,2022-12-30 18:13:04.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
360824,d147f861-4c3a-4ba4-b5b6-94523c5dd694,2022-12-30 18:13:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-69.0,8a823f01-771f-420e-8971-928cba314a24
360887,d911b635-4420-49f1-ba7d-98509de98cab,2022-12-30 18:13:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
